Reference.Number,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle,Longitude,Latitude
10CA0002341,2,1,22/03/2010,1710,6,1,1,1,1,3,1,39,1,-1.545676459,53.79947198
10CA0002128,2,1,23/03/2010,718,3,2,1,1,1,3,1,51,1,-1.492558841,53.76374719
10BA0126930,2,1,26/03/2010,1203,3,1,1,1,1,1,1,19,1,-1.41289568,53.77298304
10AA0002317,2,1,27/03/2010,2305,6,1,4,1,1,3,1,24,1,-1.599236737,53.81735119
10CA0002297,2,1,29/03/2010,2015,6,2,4,2,1,3,1,25,1,-1.54537676,53.80191559
10BA0002344,2,1,30/03/2010,645,6,2,1,1,1,3,1,43,1,-1.513848108,53.81574143
10CA0002563,2,1,02/04/2010,1100,6,1,1,1,1,3,1,15,1,-1.57025556,53.72824208
10CA0002624,2,1,09/04/2010,1630,6,1,1,1,1,3,1,36,1,-1.538817429,53.7991582
10AA0002718,2,1,13/04/2010,1815,3,1,1,1,1,3,1,19,1,-1.586335127,53.83033101
10BA0002830,2,1,13/04/2010,1850,6,1,1,1,1,2,1,36,1,-1.53553933,53.82653205
10BA0002693,2,1,14/04/2010,740,3,1,1,1,1,3,1,49,1,-1.54657003,53.8250193
10AA0002821,2,1,19/04/2010,1845,3,1,1,1,1,3,1,27,1,-1.574375923,53.81851494
10AA0002817,2,1,20/04/2010,1015,3,1,1,1,1,2,1,21,1,-1.577720381,53.8212591
10AA0002907,2,1,20/04/2010,730,3,1,1,1,1,3,1,48,1,-1.594170656,53.81033251
10CA0002881,2,1,20/04/2010,2015,3,1,1,1,1,3,1,26,1,-1.560139022,53.76522743
10AA0002892,2,1,22/04/2010,830,3,1,1,1,1,3,1,35,1,-1.588374451,53.8082725
10AA0002933,2,1,22/04/2010,810,3,1,1,1,1,3,1,25,1,-1.582626919,53.82737012
10AA0003106,2,1,22/04/2010,1250,6,1,1,1,1,3,2,32,1,-1.605633972,53.82515597
10CA0002944,2,1,22/04/2010,1950,3,1,1,1,1,3,1,46,1,-1.607613274,53.73678302
10CA0002949,2,1,23/04/2010,1019,3,1,1,1,1,3,1,43,1,-1.600204221,53.75233493
10CA0003192,2,1,26/04/2010,915,6,1,1,1,1,3,2,55,1,-1.548186823,53.79615588
10BA0003067,2,1,27/04/2010,2100,6,1,4,1,1,3,1,35,1,-1.503633831,53.81382113
10BA0003159,2,1,01/05/2010,1200,3,1,1,1,1,3,1,31,1,-1.452410275,53.80647979
10BA0003177,2,1,02/05/2010,1435,6,1,1,1,1,3,1,35,1,-1.533504331,53.82509507
10BA0003228,2,1,04/05/2010,1240,3,1,1,1,1,3,1,36,1,-1.452178883,53.80675737
10CA0003224,2,1,04/05/2010,730,4,1,1,1,1,3,1,34,1,-1.595953321,53.7433236
10CA0003292,2,1,05/05/2010,1720,6,1,1,1,1,3,2,7,1,-1.549089219,53.74453174
10BA0003396,2,1,09/05/2010,830,3,1,1,1,1,3,1,20,1,-1.349605098,53.77912803
10BA0003572,2,1,09/05/2010,1730,6,1,1,1,1,2,2,10,1,-1.531620531,53.81419426
10BA0003457,2,1,11/05/2010,1920,6,1,1,1,1,3,1,21,1,-1.528852434,53.80370339
10AA0004038,1,1,13/05/2010,1040,3,1,1,1,1,2,1,41,1,-1.576472582,53.81996942
10BA0003538,2,1,13/05/2010,2030,6,1,4,1,1,3,1,41,1,-1.52123213,53.85151638
10AA0003504,2,1,14/05/2010,1105,6,1,1,1,1,2,1,16,1,-1.666631522,53.79988688
10CA0003605,1,1,14/05/2010,915,3,1,1,1,1,3,2,22,1,-1.542854045,53.78396586
10AA0003635,2,1,17/05/2010,1545,4,1,1,1,1,3,1,14,1,-1.67254083,53.80531392
10CA0003639,2,1,17/05/2010,1830,6,1,1,1,1,3,1,17,1,-1.558908584,53.77552325
10CA0003730,2,1,17/05/2010,1020,3,1,1,1,1,3,1,46,1,-1.517534072,53.76983632
10AA0003657,2,1,18/05/2010,905,3,1,1,1,1,3,1,41,1,-1.664439957,53.82338435
10BA0003765,2,1,18/05/2010,1620,3,1,1,1,1,3,1,51,1,-1.542993664,53.83956628
10AA0003720,2,1,19/05/2010,1445,3,1,1,1,1,3,1,22,1,-1.575296263,53.81912938
10CA0003689,2,1,19/05/2010,1630,3,1,1,1,1,3,1,37,1,-1.547224864,53.79102907
10BA0003812,2,1,22/05/2010,1610,6,1,1,1,1,3,1,5,1,-1.463905937,53.818342
10BA0003805,2,1,24/05/2010,805,6,1,1,1,1,3,1,23,1,-1.484162101,53.81143808
10CA0003836,2,1,24/05/2010,1945,3,1,1,1,1,3,1,24,1,-1.56507057,53.79007044
10AA0004006,2,1,26/05/2010,1130,6,1,1,1,1,3,1,26,1,-1.60721374,53.80891985
10AA0003987,2,1,27/05/2010,1407,6,1,1,1,1,3,1,35,1,-1.569688359,53.81051688
10AA0003985,2,1,28/05/2010,1110,3,1,1,1,1,3,1,15,1,-1.584136759,53.8068288
10AA0004829,2,1,28/05/2010,735,3,1,1,1,1,3,2,49,1,-1.720335359,53.89755183
10BA0004159,2,1,03/06/2010,1830,6,1,1,1,1,3,2,9,1,-1.518140815,53.81490488
10AA0004173,2,1,04/06/2010,1205,3,1,1,1,1,3,1,55,1,-1.573124475,53.81760271
10BA0004152,2,1,04/06/2010,1130,6,1,1,1,1,3,1,15,1,-1.524298645,53.81565748
10CA0004156,2,2,05/06/2010,1315,6,1,1,1,1,3,2,39,1,-1.601301177,53.74539078
10AA0004278,2,1,08/06/2010,1900,4,2,1,1,1,3,1,26,1,-1.604292742,53.81593887
10AA0004521,2,1,15/06/2010,1515,6,1,1,1,1,3,1,13,1,-1.626328781,53.80594294
10BA0004396,2,2,15/06/2010,2240,6,1,4,1,1,3,1,16,1,-1.491158794,53.82184014
10BA0004396,2,2,15/06/2010,2240,6,1,4,1,2,3,1,16,1,-1.491158794,53.82184014
10BA0004415,2,1,15/06/2010,840,3,1,1,1,1,2,1,42,1,-1.516887809,53.8168862
10AA0004945,2,1,16/06/2010,812,3,1,1,1,1,3,1,43,1,-1.60776048,53.82193625
10BA0004416,2,1,16/06/2010,1515,6,1,1,1,1,3,1,31,1,-1.532263476,53.81510456
10BA0004489,2,1,17/06/2010,2210,6,1,4,1,1,3,1,16,1,-1.502774346,53.80430822
10CA0004485,2,1,17/06/2010,1620,3,1,1,1,3,3,1,62,1,-1.535457515,53.79820149
10CA0004507,2,2,17/06/2010,1645,3,1,1,1,1,3,1,35,1,-1.535486984,53.7982825
10CA0004507,2,2,17/06/2010,1645,3,1,1,1,3,3,2,20,1,-1.535486984,53.7982825
10BA0004493,2,1,18/06/2010,1650,6,1,1,1,1,3,1,12,1,-1.523734048,53.79712191
10CA0004487,2,2,18/06/2010,1555,6,1,1,1,1,3,1,13,1,-1.52408066,53.75440293
10AA0004582,2,1,20/06/2010,1305,6,1,1,1,1,3,1,48,1,-1.636893128,53.82577588
10BA0004729,2,1,23/06/2010,1550,6,1,1,1,1,3,1,25,1,-1.48175389,53.79982412
10AA0004584,2,1,24/06/2010,2030,3,1,1,1,1,3,1,24,1,-1.636586447,53.83137446
10CA0004756,2,1,24/06/2010,1030,6,1,1,1,1,3,2,27,1,-1.545778927,53.80263615
10AA0004642,2,1,25/06/2010,2052,6,1,1,1,1,3,1,22,1,-1.647737572,53.80795807
10AA0004920,2,1,26/06/2010,1700,6,1,1,1,1,3,2,26,1,-1.568622688,53.79597043
10AA0004691,2,1,27/06/2010,1750,4,1,1,1,1,3,1,24,1,-1.580033179,53.82087174
10AA0004780,2,1,30/06/2010,830,3,1,1,1,1,2,1,32,1,-1.585580793,53.82978913
10AA0004934,2,1,03/07/2010,1610,6,1,1,1,1,3,1,9,1,-1.661673074,53.78967162
10BA0004896,2,1,05/07/2010,1810,6,1,1,1,1,3,2,22,1,-1.511135729,53.82172543
10AA0004938,2,1,06/07/2010,950,3,1,1,1,1,3,1,41,1,-1.582850262,53.80640189
10AA0004958,2,1,10/07/2010,2235,6,1,4,1,1,3,1,25,1,-1.569077777,53.8123033
10BA0005008,2,1,11/07/2010,1755,6,1,1,1,1,3,1,61,1,-1.425818559,53.74772598
10AA0005110,3,1,12/07/2010,1720,6,1,1,1,1,3,1,12,1,-1.690922604,53.81035099
10AA0005049,2,1,13/07/2010,2115,6,2,4,2,1,3,1,15,1,-1.688840467,53.86596295
10AA0005062,2,1,13/07/2010,1750,6,2,1,2,1,3,1,51,1,-1.643010987,53.78158226
10AA0005355,2,1,13/07/2010,1730,6,1,1,1,1,2,1,31,1,-1.597507542,53.81552084
10AA0005156,3,2,16/07/2010,2110,6,1,4,1,1,2,1,17,1,-1.55383607,53.81172631
10CA0005143,3,1,16/07/2010,830,6,1,1,1,1,3,1,40,1,-1.559404381,53.78469289
10AA0005207,2,1,20/07/2010,851,3,1,1,1,1,3,1,46,1,-1.600857976,53.81457031
10AA0005213,2,1,21/07/2010,1655,3,1,1,1,1,3,1,38,1,-1.725620722,53.87822216
10AA0005222,2,2,21/07/2010,1610,6,1,1,1,1,3,1,12,1,-1.631094128,53.84431833
10BA0005244,3,1,21/07/2010,1236,4,1,1,1,1,3,1,52,1,-1.565841985,53.82856891
10BA0005264,2,1,22/07/2010,2015,6,1,1,1,1,3,1,17,1,-1.537848937,53.81406561
10AA0005277,2,1,23/07/2010,1230,3,1,1,1,1,3,1,26,1,-1.575250424,53.81915619
10AA0005320,2,1,23/07/2010,845,4,1,1,1,1,2,2,27,1,-1.60423216,53.81592069
10CA0005283,2,1,23/07/2010,2043,6,1,1,1,1,3,1,11,1,-1.559079602,53.7809257
10AA0005300,2,1,25/07/2010,1415,3,1,1,1,1,3,1,16,1,-1.620832756,53.80416405
10BA0005310,2,1,25/07/2010,850,3,1,1,1,1,3,1,5,1,-1.530879605,53.8560754
10BA0005357,2,1,26/07/2010,1245,6,1,1,1,1,3,1,19,1,-1.465442111,53.8205689
10CA0005381,2,1,28/07/2010,1425,6,1,1,1,1,2,1,8,1,-1.530901157,53.75751272
10BA0005428,2,1,29/07/2010,1629,6,1,1,1,1,3,2,8,1,-1.534699041,53.8146107
10BA0005465,2,1,29/07/2010,646,6,1,1,1,1,3,1,38,1,-1.513878411,53.8196873
10AA0005461,2,1,03/08/2010,1715,6,1,1,1,1,3,1,47,1,-1.645053794,53.802081
10AA0005520,2,1,09/08/2010,1700,4,1,1,1,1,3,1,32,1,-1.630023306,53.79851231
10CA0005523,2,1,09/08/2010,810,3,1,1,1,1,3,1,53,1,-1.544939098,53.80307338
10CA0005561,2,1,11/08/2010,2000,6,1,1,1,1,2,1,38,1,-1.539116152,53.8009929
10CA0005661,2,1,17/08/2010,1710,3,1,1,1,1,3,1,25,1,-1.535926947,53.79831116
10AA0005729,2,1,19/08/2010,1500,6,1,1,1,1,3,1,23,1,-1.580279272,53.80231237
10AA0005683,2,1,20/08/2010,1600,4,2,1,2,1,3,2,13,1,-1.607423382,53.81574242
10BA0005745,2,1,22/08/2010,1045,3,1,1,1,1,3,1,33,1,-1.360869101,53.8048407
10BA0005763,2,1,23/08/2010,1000,3,1,1,1,1,3,1,46,1,-1.313109817,53.77905043
10BA0005811,2,1,27/08/2010,810,3,1,1,1,1,3,1,23,1,-1.452829889,53.81507429
10BA0005807,1,1,29/08/2010,1411,4,1,1,4,1,3,2,23,1,-1.373895211,53.94353135
10AA0005840,2,1,31/08/2010,2015,6,1,4,1,1,3,1,11,1,-1.594833576,53.78566263
10AA0005972,2,1,01/09/2010,630,3,1,1,1,1,3,1,30,1,-1.607620918,53.83850961
10CA0005923,2,1,03/09/2010,1910,3,1,1,1,1,2,1,50,1,-1.640552801,53.74955048
10AA0005897,2,1,06/09/2010,2110,6,2,7,5,1,3,1,16,1,-1.613499198,53.81403645
10BA0005920,2,1,06/09/2010,820,3,1,1,1,1,3,1,36,1,-1.434886364,53.79520839
10AA0005977,3,1,07/09/2010,1855,6,2,1,8,1,3,1,45,1,-1.601168072,53.8459124
10AA0005970,2,1,08/09/2010,1630,3,1,1,1,1,2,1,38,1,-1.573139116,53.81765669
10AA0005978,2,2,09/09/2010,745,6,1,1,1,1,3,2,16,1,-1.630301928,53.84625729
10AA0006091,2,1,09/09/2010,1725,3,1,1,1,1,2,1,43,1,-1.586304564,53.83034888
10CA0005997,2,1,09/09/2010,1526,3,1,1,1,1,3,1,27,1,-1.522688061,53.73676269
10BA0006032,2,1,12/09/2010,1633,6,1,1,1,1,3,1,7,1,-1.397140095,53.79035084
10BA0006120,2,1,14/09/2010,1645,6,1,1,1,1,3,1,12,1,-1.37585752,53.78634116
10AA0006084,2,1,16/09/2010,805,6,1,1,1,1,3,1,42,1,-1.64918248,53.80768367
10BA0006140,2,1,20/09/2010,1620,6,1,1,1,1,3,2,15,1,-1.492122624,53.81122036
10AA0006210,2,1,22/09/2010,840,6,1,1,1,1,3,1,34,1,-1.567524222,53.81273813
10CA0006157,2,2,22/09/2010,1726,6,1,1,1,1,2,1,28,1,-1.530948635,53.7723163
10CA0006257,2,1,22/09/2010,1815,3,1,1,1,1,2,2,25,1,-1.5479387,53.78675345
10BA0006364,2,1,24/09/2010,810,6,2,1,2,1,3,1,11,1,-1.442528771,53.81534147
10BA0006245,2,1,25/09/2010,1605,6,1,1,1,1,2,1,15,1,-1.551550705,53.83376535
10BA0006249,2,1,25/09/2010,1010,6,1,1,1,1,3,1,44,1,-1.516843141,53.83794492
10BA0006255,2,1,27/09/2010,1950,3,2,4,2,1,3,1,52,1,-1.538589546,53.81577618
10CA0006264,2,1,27/09/2010,806,6,1,1,1,1,3,1,30,1,-1.529568259,53.79807968
10AA0006271,2,1,28/09/2010,1120,6,1,1,1,1,3,1,59,1,-1.641444034,53.83901983
10CA0006278,2,1,29/09/2010,1755,6,2,1,2,1,3,1,14,1,-1.559320334,53.78112432
10AA0006349,2,1,30/09/2010,859,6,2,1,1,1,3,1,38,1,-1.581614533,53.81918752
10AA0006307,2,1,02/10/2010,1524,3,1,1,1,1,3,1,21,1,-1.564122494,53.81564692
10BA0006335,2,1,02/10/2010,1810,6,1,1,1,1,3,1,11,1,-1.49905056,53.80334
10AA0006534,2,1,04/10/2010,1710,4,1,1,1,1,3,1,30,1,-1.578800229,53.82415703
10AA0006388,2,1,05/10/2010,1550,3,1,1,1,1,3,1,21,1,-1.575250424,53.81915619
10CA0006365,2,1,05/10/2010,1630,6,1,1,1,1,3,1,17,1,-1.53097557,53.76989861
10AA0006448,2,1,07/10/2010,645,4,1,4,1,1,2,1,40,1,-1.621057638,53.79605757
10AA0006447,2,1,08/10/2010,948,3,2,1,7,1,3,1,19,1,-1.576547351,53.82008653
10AA0006414,2,1,10/10/2010,1705,3,1,1,1,1,3,1,51,1,-1.722955663,53.87178972
10BA0006427,2,1,11/10/2010,1730,6,1,1,1,1,3,1,46,1,-1.515840884,53.82865628
10AA0006484,2,1,12/10/2010,1200,3,1,1,1,1,3,1,28,1,-1.546936106,53.80374605
10AA0006991,2,1,12/10/2010,1535,3,1,1,1,1,3,1,41,1,-1.609590092,53.80322022
10AA0006466,2,1,13/10/2010,1315,3,1,1,1,1,3,1,50,1,-1.576217808,53.81962698
10CA0006471,2,1,13/10/2010,1800,6,1,1,1,1,3,1,18,1,-1.523978606,53.76880147
10AA0006473,2,1,14/10/2010,900,3,1,1,1,1,3,1,29,1,-1.589585048,53.80870807
10CA0006813,2,1,14/10/2010,610,3,1,4,1,1,3,1,31,1,-1.492895585,53.76349694
10AA0006510,2,1,16/10/2010,1845,3,2,4,2,1,3,2,26,1,-1.576232725,53.819654
10BA0006512,2,1,16/10/2010,1645,6,1,1,1,1,3,1,56,1,-1.508684429,53.80011717
10CA0006772,2,1,16/10/2010,1345,3,1,1,1,1,3,1,43,1,-1.571834733,53.80256117
10AA0006537,2,1,17/10/2010,1130,4,1,1,9,1,2,1,40,1,-1.604232075,53.81592968
10CA0006535,2,1,18/10/2010,920,3,1,1,1,1,3,1,27,1,-1.545898838,53.80278042
10AA0006588,2,2,21/10/2010,1550,3,1,1,1,1,3,1,30,1,-1.681417339,53.8502506
10AA0006591,2,1,21/10/2010,2030,6,1,4,1,1,3,1,24,1,-1.55661607,53.81596996
10AA0006598,2,1,23/10/2010,1735,6,1,1,1,1,3,1,13,1,-1.601263944,53.84221867
10BA0006614,2,1,23/10/2010,1545,6,1,1,1,1,3,1,12,1,-1.526100666,53.82960501
10CA0452218,2,1,25/10/2010,1430,6,1,1,1,1,3,1,50,1,-1.532090181,53.72829696
10AA0453772,2,1,26/10/2010,1430,6,1,1,1,1,3,1,57,1,-1.651106101,53.81010705
10BA0006695,2,1,26/10/2010,755,3,2,1,2,1,2,1,32,1,-1.404817027,53.78632655
10AA0456208,2,1,27/10/2010,1945,3,1,4,1,1,3,1,23,1,-1.586969739,53.79822806
10CA0470810,2,1,01/11/2010,753,3,1,1,1,1,3,1,49,1,-1.54224955,53.80465404
10AA0466485,2,1,02/11/2010,1644,6,2,4,5,1,1,1,55,1,-1.652351835,53.88348813
10AA0466757,2,1,02/11/2010,1900,3,2,4,2,1,2,1,45,1,-1.697037928,53.86369199
10AA0467110,2,1,03/11/2010,840,6,1,1,1,1,3,1,10,1,-1.681102865,53.85963315
10CA0468431,2,2,03/11/2010,1739,6,2,4,1,1,3,1,13,1,-1.531117072,53.77081595
10CA0468431,2,2,03/11/2010,1739,6,2,4,1,2,3,1,12,1,-1.531117072,53.77081595
10BA0006730,2,1,04/11/2010,1700,3,2,4,2,1,3,1,15,1,-1.505846177,53.81812653
10AA0471613,2,1,05/11/2010,1355,3,1,1,1,1,3,1,19,1,-1.565318978,53.81597483
10AA0478014,2,1,05/11/2010,905,3,1,1,1,1,3,1,51,1,-1.664783729,53.90975002
10BA0006768,2,1,05/11/2010,1500,3,2,1,1,1,3,1,37,1,-1.525415767,53.81088027
10BA0006794,2,1,08/11/2010,1710,6,2,4,2,1,3,1,21,1,-1.455635172,53.81425116
10CA0478680,2,1,09/11/2010,1618,3,2,1,5,1,3,1,46,1,-1.499016141,53.73227991
10BA0006846,2,1,13/11/2010,1535,3,1,1,1,1,3,1,64,1,-1.362183553,53.80627681
10CA0485964,1,1,13/11/2010,2144,6,1,7,1,1,3,1,15,1,-1.46807905,53.75382609
10AA0495747,2,1,19/11/2010,1445,3,2,1,1,1,3,1,19,1,-1.576547351,53.82008653
10BA0496053,2,1,19/11/2010,1750,3,2,4,2,1,2,1,41,1,-1.427373587,53.79284485
10CA0496432,2,1,19/11/2010,1510,3,1,1,1,1,3,1,15,1,-1.626124324,53.74693578
10AA0509834,2,1,24/11/2010,1815,3,2,4,1,1,3,1,29,1,-1.667091282,53.82428154
10BA0506117,2,1,25/11/2010,1920,6,1,7,1,1,3,1,53,1,-1.559335606,53.82168736
10CA0506220,2,1,25/11/2010,2110,4,2,4,1,1,3,1,45,1,-1.632114575,53.75901631
10AA0513815,2,1,27/11/2010,1300,3,1,1,1,1,3,2,27,1,-1.567288309,53.81647629
10BA0513525,2,1,29/11/2010,2151,6,3,4,3,1,3,1,15,1,-1.523386153,53.81040485
10AA0533824,2,1,14/12/2010,1658,3,2,4,1,1,3,1,28,1,-1.584690988,53.82912095
10AA0534067,2,1,14/12/2010,545,3,2,4,1,1,3,1,37,1,-1.59355407,53.83797747
10BA0535478,2,1,15/12/2010,1745,6,2,4,1,1,3,1,50,1,-1.510214018,53.79393065
10CA0542906,2,1,20/12/2010,1020,3,1,1,1,1,3,1,31,1,-1.565474042,53.76275717
110006135,2,1,05/01/2011,555,3,2,4,2,1,3,1,35,1,-1.373695639,53.79698082
110006310,2,1,05/01/2011,1715,3,2,4,8,1,3,1,20,1,-1.575250424,53.81915619
110015623,2,1,05/01/2011,1720,6,2,4,1,1,3,2,39,1,-1.517175339,53.815656
110008116,2,1,06/01/2011,1825,6,2,4,3,1,3,1,49,1,-1.552292741,53.74841762
110013331,2,1,10/01/2011,1400,3,1,1,1,1,3,1,21,1,-1.552130533,53.80788207
110017709,2,1,13/01/2011,755,6,2,1,1,1,3,1,26,1,-1.577922665,53.80716662
110018805,2,1,13/01/2011,1635,3,1,1,1,1,3,1,59,1,-1.6892177,53.85814445
110027443,2,1,18/01/2011,1700,3,1,4,1,1,3,1,18,1,-1.499378084,53.80133703
110028022,2,1,19/01/2011,755,3,1,1,1,1,2,1,58,1,-1.486674312,53.80220913
110030056,2,1,20/01/2011,850,3,4,1,1,1,2,1,43,1,-1.579170885,53.80534644
110040606,2,1,25/01/2011,1815,3,1,7,1,1,3,1,19,1,-1.597926134,53.78127788
110045132,2,1,28/01/2011,1550,3,1,1,1,1,3,1,19,1,-1.565318885,53.81598382
110046553,2,1,28/01/2011,816,3,1,1,1,1,3,2,45,1,-1.547007017,53.77319593
110046569,2,1,29/01/2011,1225,6,1,1,1,1,3,1,28,1,-1.538004661,53.8289144
110050094,2,1,31/01/2011,1848,6,2,4,1,1,3,1,43,1,-1.473627272,53.75524373
110051818,2,1,01/02/2011,1500,6,1,1,1,1,3,1,20,1,-1.567443902,53.8102122
110054653,2,1,02/02/2011,1750,3,2,4,1,1,3,1,37,1,-1.625658231,53.7550236
110054435,2,1,03/02/2011,620,3,2,4,2,1,3,1,33,1,-1.62267202,53.80563489
110055843,2,1,03/02/2011,1930,3,1,4,1,1,3,1,52,1,-1.683249271,53.85122614
110060472,2,1,06/02/2011,1716,3,2,1,2,1,3,1,49,1,-1.534890373,53.84672555
110069528,2,1,08/02/2011,1153,6,1,1,1,1,3,1,22,1,-1.5450972,53.79828336
110068412,2,1,11/02/2011,715,6,1,1,1,1,3,1,39,1,-1.545597111,53.81524566
110073046,2,2,14/02/2011,840,6,1,1,1,1,3,1,31,1,-1.533664281,53.81342026
110074083,2,1,14/02/2011,1620,3,2,1,1,1,3,1,50,1,-1.531651162,53.79508582
110074089,2,1,14/02/2011,1720,3,1,4,1,1,3,1,36,1,-1.437495322,53.79650594
110074364,2,1,14/02/2011,2105,3,1,4,1,1,3,1,42,1,-1.52751575,53.86183248
110076014,2,1,15/02/2011,1825,6,2,4,2,1,3,1,25,1,-1.574874222,53.81430133
110077782,2,1,16/02/2011,1445,3,1,1,1,1,2,2,28,1,-1.577283855,53.82086209
110084342,2,1,21/02/2011,645,3,2,4,8,1,3,1,24,1,-1.592153426,53.75995668
110091207,2,1,24/02/2011,1745,3,1,4,1,1,2,1,35,1,-1.374541305,53.93394462
110092631,2,1,25/02/2011,1610,3,1,1,1,1,3,1,57,1,-1.599117644,53.83779844
110097445,2,1,28/02/2011,1800,3,1,4,1,1,2,1,28,1,-1.587934221,53.76175786
110098163,2,1,01/03/2011,930,3,1,1,1,1,3,2,37,1,-1.532694517,53.80365549
110098914,2,1,01/03/2011,1235,3,1,1,1,1,3,1,34,1,-1.553225373,53.80917144
110102104,2,1,02/03/2011,1530,3,1,1,1,1,3,1,34,1,-1.704589879,53.90115424
110125803,2,1,03/03/2011,900,3,1,1,1,1,3,2,31,1,-1.575250605,53.81913821
110106457,2,1,05/03/2011,1835,3,1,4,1,1,2,1,49,1,-1.539388259,53.72065833
110112851,2,1,09/03/2011,1645,3,1,1,1,1,3,2,28,1,-1.57772315,53.79830373
110116588,2,1,10/03/2011,815,6,2,1,4,1,3,1,41,1,-1.625778367,53.74832786
110130536,2,1,19/03/2011,1130,6,1,1,1,1,2,1,48,1,-1.527323175,53.79926627
110134140,2,1,21/03/2011,700,6,1,1,1,1,3,2,33,1,-1.546738804,53.79387644
110137056,2,1,24/03/2011,809,3,1,1,1,1,3,1,38,1,-1.581983628,53.7759564
110138330,2,1,24/03/2011,1700,3,1,1,1,1,2,1,44,1,-1.534062775,53.79665014
110140978,2,1,25/03/2011,2020,3,1,4,1,1,3,1,22,1,-1.575250696,53.81912922
110141076,2,1,26/03/2011,1015,3,1,1,1,1,3,2,41,1,-1.525791086,53.90679224
110166461,2,1,27/03/2011,1000,6,1,1,1,1,2,1,40,1,-1.689189185,53.90099855
110144131,2,1,28/03/2011,1304,6,1,1,1,1,3,1,25,1,-1.54500947,53.77691842
110146261,2,1,29/03/2011,1500,6,1,1,1,1,3,1,20,1,-1.567474181,53.8102213
110147588,2,1,30/03/2011,1345,3,1,1,1,1,3,1,51,1,-1.576998509,53.82053752
110153576,2,1,02/04/2011,1645,3,1,1,1,1,2,2,37,1,-1.525400581,53.81088021
110155557,2,1,03/04/2011,1600,6,1,1,1,1,3,1,17,1,-1.551675958,53.74652781
110158220,2,1,05/04/2011,1530,6,1,1,1,1,3,1,52,1,-1.615164652,53.8560695
110159147,2,1,06/04/2011,855,6,1,1,1,1,3,1,45,1,-1.630159437,53.84345262
110161875,2,1,06/04/2011,1730,3,1,1,1,1,3,1,32,1,-1.495676639,53.82131992
110161034,2,1,07/04/2011,915,3,1,1,1,1,3,2,37,1,-1.725909724,53.87822282
110161889,2,1,07/04/2011,1650,3,1,1,1,1,3,1,31,1,-1.453142711,53.8085414
110162112,2,1,07/04/2011,1714,6,1,1,1,1,3,1,9,1,-1.387863924,53.75394681
110163658,2,1,08/04/2011,1350,6,1,1,1,1,2,1,14,1,-1.497783426,53.79374445
110163695,2,1,08/04/2011,1620,3,1,1,1,1,3,1,18,1,-1.615920822,53.88474334
110166442,2,1,10/04/2011,1648,6,1,1,1,1,3,1,7,1,-1.508914553,53.81161382
110168779,2,1,11/04/2011,2100,6,1,7,4,1,3,1,31,1,-1.560866129,53.78278379
110170224,2,1,12/04/2011,1730,3,1,1,1,1,3,1,28,1,-1.583273668,53.82802849
110179478,1,1,17/04/2011,1640,6,1,1,1,1,2,1,11,1,-1.653670499,53.84538323
110180338,2,1,17/04/2011,1745,6,1,1,1,1,3,1,16,1,-1.516891297,53.84432659
110181755,2,1,18/04/2011,1100,3,1,1,1,1,3,2,25,1,-1.5959667,53.78146005
110181969,2,1,19/04/2011,1455,6,1,1,1,1,2,1,13,1,-1.463101799,53.79567951
110182843,2,1,20/04/2011,810,6,1,1,1,1,3,1,37,1,-1.55103433,53.80103808
110185900,2,1,21/04/2011,1810,6,1,1,1,1,3,1,7,1,-1.623865369,53.8402783
110186028,2,1,21/04/2011,1745,6,1,1,1,1,3,1,31,1,-1.58451336,53.79945094
110188918,2,1,23/04/2011,1205,3,1,1,1,1,3,1,13,1,-1.467037169,53.83373447
110193904,2,1,27/04/2011,1640,3,1,1,1,1,3,1,48,1,-1.452108274,53.80518413
110194994,2,1,27/04/2011,1815,6,1,1,1,1,3,1,11,1,-1.484293716,53.79204241
110200376,2,1,02/05/2011,1250,6,1,1,1,1,3,1,28,1,-1.639581225,53.84890099
110201968,2,1,03/05/2011,1823,6,1,1,1,1,3,1,7,1,-1.541974324,53.7448643
110203778,2,1,04/05/2011,1745,3,1,1,1,1,3,1,34,1,-1.52582751,53.8107291
110203821,2,1,04/05/2011,1743,3,1,1,1,1,2,1,36,1,-1.661156807,53.87635894
110205687,2,1,05/05/2011,1815,6,1,1,1,1,3,1,35,1,-1.529933569,53.7762581
110207518,2,1,06/05/2011,1815,3,1,1,1,1,3,1,45,1,-1.348968903,53.77905267
110208142,2,1,07/05/2011,825,6,1,1,1,1,3,1,47,1,-1.574834806,53.80618502
110213382,2,1,10/05/2011,900,3,1,1,1,1,3,1,28,1,-1.564137682,53.81564698
110213622,2,1,10/05/2011,830,6,1,1,1,1,2,2,31,1,-1.532657037,53.82205383
110214246,2,1,10/05/2011,2040,6,1,1,1,1,3,1,19,1,-1.570170533,53.80494603
110214353,2,1,11/05/2011,810,6,1,1,1,1,3,1,59,1,-1.557247038,53.79067099
110214490,2,1,11/05/2011,805,6,1,1,1,1,2,1,47,1,-1.535086665,53.82625167
