"","X","lng","lat","order","piece","id","group","Quantity","Year","From","To"
"716",716,17.5587511620378,50.9552379491641,12,1,33,33.1,799,2013,"Czech Republic","Poland"
"717",717,17.7978662887504,51.0619696010534,13,1,33,33.1,799,2013,"Czech Republic","Poland"
"718",718,18.0380839703384,51.1682111755077,14,1,33,33.1,799,2013,"Czech Republic","Poland"
"719",719,18.2794083610036,51.2739585419466,15,1,33,33.1,799,2013,"Czech Republic","Poland"
"720",720,18.5218435423434,51.3792075442545,16,1,33,33.1,799,2013,"Czech Republic","Poland"
"721",721,18.7653935207812,51.4839540009628,17,1,33,33.1,799,2013,"Czech Republic","Poland"
"722",722,19.0100622249578,51.5881937054441,18,1,33,33.1,799,2013,"Czech Republic","Poland"
"723",723,19.2558535030817,51.6919224261203,19,1,33,33.1,799,2013,"Czech Republic","Poland"
"724",724,19.5027711202405,51.7951359066832,20,1,33,33.1,799,2013,"Czech Republic","Poland"
"725",725,19.7508187556724,51.8978298663277,21,1,33,33.1,799,2013,"Czech Republic","Poland"
"726",726,20,52,22,1,33,33.1,799,2013,"Czech Republic","Poland"
"749",749,15,49.75,1,1,35,35.1,177,2013,"Czech Republic","Russia"
"750",750,17.4328954181876,51.3312721987262,2,1,35,35.1,177,2013,"Czech Republic","Russia"
"751",751,20.0365085015227,52.8585884025237,3,1,35,35.1,177,2013,"Czech Republic","Russia"
"752",752,22.8261086467583,54.3248607434379,4,1,35,35.1,177,2013,"Czech Republic","Russia"
"753",753,25.8168658444795,55.7221061862098,5,1,35,35.1,177,2013,"Czech Republic","Russia"
"754",754,29.0230958413728,57.0414053542792,6,1,35,35.1,177,2013,"Czech Republic","Russia"
"755",755,32.4572092891222,58.2729036468709,7,1,35,35.1,177,2013,"Czech Republic","Russia"
"756",756,36.1283336776208,59.4058774808101,8,1,35,35.1,177,2013,"Czech Republic","Russia"
"757",757,40.0406232992851,60.4288922549201,9,1,35,35.1,177,2013,"Czech Republic","Russia"
"758",758,44.1913531537893,61.3300785760801,10,1,35,35.1,177,2013,"Czech Republic","Russia"
"759",759,48.5690069577695,62.0975460741694,11,1,35,35.1,177,2013,"Czech Republic","Russia"
"760",760,53.1516980302568,62.7199365520717,12,1,35,35.1,177,2013,"Czech Republic","Russia"
"761",761,57.9063591170823,63.1870892297877,13,1,35,35.1,177,2013,"Czech Republic","Russia"
"762",762,62.7891362396011,63.4907543219038,14,1,35,35.1,177,2013,"Czech Republic","Russia"
"763",763,67.7472627659886,63.6252575862767,15,1,35,35.1,177,2013,"Czech Republic","Russia"
"764",764,72.7223686919084,63.5880028305995,16,1,35,35.1,177,2013,"Czech Republic","Russia"
"765",765,77.6547836567994,63.3797143704881,17,1,35,35.1,177,2013,"Czech Republic","Russia"
"766",766,82.4880802654907,63.0043685883656,18,1,35,35.1,177,2013,"Czech Republic","Russia"
"767",767,87.1730248527834,62.4688291740798,19,1,35,35.1,177,2013,"Czech Republic","Russia"
"768",768,91.6702959685929,61.7822607186111,20,1,35,35.1,177,2013,"Czech Republic","Russia"
"769",769,95.9517007663392,60.9554293747672,21,1,35,35.1,177,2013,"Czech Republic","Russia"
"770",770,100,60,22,1,35,35.1,177,2013,"Czech Republic","Russia"
"881",881,10,56,1,1,41,41.1,345,2013,"Denmark","Bulgaria"
"882",882,10.9224295190042,55.4316635761991,2,1,41,41.1,345,2013,"Denmark","Bulgaria"
"883",883,11.8185246847645,54.8565863645667,3,1,41,41.1,345,2013,"Denmark","Bulgaria"
"884",884,12.6892873395157,54.2750985601363,4,1,41,41.1,345,2013,"Denmark","Bulgaria"
"885",885,13.5356925523128,53.6875128795881,5,1,41,41.1,345,2013,"Denmark","Bulgaria"
"886",886,14.3586870647239,53.0941254100316,6,1,41,41.1,345,2013,"Denmark","Bulgaria"
"887",887,15.1591882029559,52.4952164438851,7,1,41,41.1,345,2013,"Denmark","Bulgaria"
"888",888,15.9380831863345,51.8910512942,8,1,41,41.1,345,2013,"Denmark","Bulgaria"
"889",889,16.6962287699905,51.2818810861165,9,1,41,41.1,345,2013,"Denmark","Bulgaria"
"890",890,17.4344511670102,50.6679435212658,10,1,41,41.1,345,2013,"Denmark","Bulgaria"
"891",891,18.1535462021288,50.049463612879,11,1,41,41.1,345,2013,"Denmark","Bulgaria"
"892",892,18.8542796552579,49.426654390138,12,1,41,41.1,345,2013,"Denmark","Bulgaria"
"893",893,19.5373877587396,48.7997175709419,13,1,41,41.1,345,2013,"Denmark","Bulgaria"
"894",894,20.2035778172396,48.1688442027812,14,1,41,41.1,345,2013,"Denmark","Bulgaria"
"895",895,20.8535289236459,47.5342152718203,15,1,41,41.1,345,2013,"Denmark","Bulgaria"
"896",896,21.4878927482777,46.8960022806209,16,1,41,41.1,345,2013,"Denmark","Bulgaria"
"897",897,22.107294382168,46.254367795186,17,1,41,41.1,345,2013,"Denmark","Bulgaria"
"898",898,22.7123332182054,45.6094659621997,18,1,41,41.1,345,2013,"Denmark","Bulgaria"
"899",899,23.3035838565512,44.9614429974771,19,1,41,41.1,345,2013,"Denmark","Bulgaria"
"900",900,23.8815970230256,44.3104376467381,20,1,41,41.1,345,2013,"Denmark","Bulgaria"
"901",901,24.4469004911219,43.6565816198851,21,1,41,41.1,345,2013,"Denmark","Bulgaria"
"902",902,25,43,22,1,41,41.1,345,2013,"Denmark","Bulgaria"
"925",925,10,56,1,1,43,43.1,414,2013,"Denmark","Estonia"
"926",926,10.6989570902758,56.1867414127783,2,1,43,43.1,414,2013,"Denmark","Estonia"
"927",927,11.4046765857036,56.3695021350019,3,1,43,43.1,414,2013,"Denmark","Estonia"
"928",928,12.1171213886353,56.5482160851937,4,1,43,43.1,414,2013,"Denmark","Estonia"
"929",929,12.8362469197197,56.722817247268,5,1,43,43.1,414,2013,"Denmark","Estonia"
"930",930,13.5620008774611,56.8932397535232,6,1,43,43.1,414,2013,"Denmark","Estonia"
"931",931,14.2943230086954,57.0594179713505,7,1,43,43.1,414,2013,"Denmark","Estonia"
"932",932,15.0331448917715,57.2212865935514,8,1,43,43.1,414,2013,"Denmark","Estonia"
"933",933,15.7783897342802,57.3787807321335,9,1,43,43.1,414,2013,"Denmark","Estonia"
"934",934,16.5299721872075,57.5318360154214,10,1,43,43.1,414,2013,"Denmark","Estonia"
"935",935,17.2877981774171,57.6803886882932,11,1,43,43.1,414,2013,"Denmark","Estonia"
"936",936,18.0517647603721,57.8243757153214,12,1,43,43.1,414,2013,"Denmark","Estonia"
"937",937,18.8217599950008,57.9637348865663,13,1,43,43.1,414,2013,"Denmark","Estonia"
"938",938,19.5976628425833,58.0984049257392,14,1,43,43.1,414,2013,"Denmark","Estonia"
"939",939,20.3793430914908,58.228325600422,15,1,43,43.1,414,2013,"Denmark","Estonia"
"940",940,21.1666613095431,58.3534378339982,16,1,43,43.1,414,2013,"Denmark","Estonia"
"941",941,21.9594688256595,58.4736838189217,17,1,43,43.1,414,2013,"Denmark","Estonia"
"942",942,22.7576077423713,58.5890071309206,18,1,43,43.1,414,2013,"Denmark","Estonia"
"943",943,23.5609109806281,58.699352843705,19,1,43,43.1,414,2013,"Denmark","Estonia"
"944",944,24.3692023581769,58.804667643724,20,1,43,43.1,414,2013,"Denmark","Estonia"
"945",945,25.1822967026121,58.9048999444943,21,1,43,43.1,414,2013,"Denmark","Estonia"
"946",946,26,59,22,1,43,43.1,414,2013,"Denmark","Estonia"
"1013",1013,10,56,1,1,47,47.1,131,2013,"Denmark","Greece"
"1014",1014,10.7869127251768,55.2244115815678,2,1,47,47.1,131,2013,"Denmark","Greece"
"1015",1015,11.5436379176074,54.4439538846166,3,1,47,47.1,131,2013,"Denmark","Greece"
"1016",1016,12.2719783447386,53.6589452620682,4,1,47,47.1,131,2013,"Denmark","Greece"
"1017",1017,12.9736141918661,52.8696790657303,5,1,47,47.1,131,2013,"Denmark","Greece"
"1018",1018,13.650111706147,52.0764258958037,6,1,47,47.1,131,2013,"Denmark","Greece"
"1019",1019,14.3029313646902,51.279435634459,7,1,47,47.1,131,2013,"Denmark","Greece"
"1020",1020,14.9334355507183,50.4789392839582,8,1,47,47.1,131,2013,"Denmark","Greece"
"1021",1021,15.5428957360121,49.6751506282084,9,1,47,47.1,131,2013,"Denmark","Greece"
"1022",1022,16.1324991780277,48.8682677350484,10,1,47,47.1,131,2013,"Denmark","Greece"
"1023",1023,16.703355147157,48.0584743150298,11,1,47,47.1,131,2013,"Denmark","Greece"
"1024",1024,17.2565007043291,47.2459409509926,12,1,47,47.1,131,2013,"Denmark","Greece"
"1025",1025,17.7929060521017,46.4308262113657,13,1,47,47.1,131,2013,"Denmark","Greece"
"1026",1026,18.3134794840165,45.6132776588547,14,1,47,47.1,131,2013,"Denmark","Greece"
"1027",1027,18.8190719576507,44.7934327650135,15,1,47,47.1,131,2013,"Denmark","Greece"
"1028",1028,19.3104813167421,43.9714197401335,16,1,47,47.1,131,2013,"Denmark","Greece"
"1029",1029,19.7884561872174,43.147358286921,17,1,47,47.1,131,2013,"Denmark","Greece"
"1030",1030,20.2536995710646,42.3213602855585,18,1,47,47.1,131,2013,"Denmark","Greece"
"1031",1031,20.7068721608738,41.4935304169625,19,1,47,47.1,131,2013,"Denmark","Greece"
"1032",1032,21.148595396625,40.6639667303424,20,1,47,47.1,131,2013,"Denmark","Greece"
"1033",1033,21.5794542849801,39.8327611605322,21,1,47,47.1,131,2013,"Denmark","Greece"
"1034",1034,22,39,22,1,47,47.1,131,2013,"Denmark","Greece"
"1057",1057,10,56,1,1,49,49.1,494,2013,"Denmark","Ireland"
"1058",1058,9.08904773145878,55.9200135744789,2,1,49,49.1,494,2013,"Denmark","Ireland"
"1059",1059,8.18200365499582,55.8333336442278,3,1,49,49.1,494,2013,"Denmark","Ireland"
"1060",1060,7.27914801497423,55.7400116924297,4,1,49,49.1,494,2013,"Denmark","Ireland"
"1061",1061,6.38075151148931,55.6401025692016,5,1,49,49.1,494,2013,"Denmark","Ireland"
"1062",1062,5.48707485188429,55.5336643409223,6,1,49,49.1,494,2013,"Denmark","Ireland"
"1063",1063,4.59836835427091,55.4207581338297,7,1,49,49.1,494,2013,"Denmark","Ireland"
"1064",1064,3.71487160360217,55.3014479728062,8,1,49,49.1,494,2013,"Denmark","Ireland"
"1065",1065,2.83681316039117,55.1758006162701,9,1,49,49.1,494,2013,"Denmark","Ireland"
"1066",1066,1.96441032173759,55.0438853880798,10,1,49,49.1,494,2013,"Denmark","Ireland"
"1067",1067,1.09786893391642,54.9057740073375,11,1,49,49.1,494,2013,"Denmark","Ireland"
"1068",1068,0.237383255406794,54.7615404169562,12,1,49,49.1,494,2013,"Denmark","Ireland"
"1069",1069,-0.61686413110534,54.6112606118187,13,1,49,49.1,494,2013,"Denmark","Ireland"
"1070",1070,-1.46470235952525,54.4550124673204,14,1,49,49.1,494,2013,"Denmark","Ireland"
"1071",1071,-2.30597227599375,54.2928755690456,15,1,49,49.1,494,2013,"Denmark","Ireland"
"1072",1072,-3.14052639165608,54.124931044279,16,1,49,49.1,494,2013,"Denmark","Ireland"
"1073",1073,-3.96822879502787,53.9512613960034,17,1,49,49.1,494,2013,"Denmark","Ireland"
"1074",1074,-4.78895502658661,53.7719503399842,18,1,49,49.1,494,2013,"Denmark","Ireland"
"1075",1075,-5.60259191833546,53.5870826454844,19,1,49,49.1,494,2013,"Denmark","Ireland"
"1076",1076,-6.40903740116973,53.3967439801001,20,1,49,49.1,494,2013,"Denmark","Ireland"
"1077",1077,-7.2082002829245,53.2010207591501,21,1,49,49.1,494,2013,"Denmark","Ireland"
"1078",1078,-8,53,22,1,49,49.1,494,2013,"Denmark","Ireland"
"1277",1277,10,56,1,1,59,59.1,88,2013,"Denmark","Serbia"
"1278",1278,10.6669306502029,55.4555131682171,2,1,59,59.1,88,2013,"Denmark","Serbia"
"1279",1279,11.3156410796863,54.9074993515565,3,1,59,59.1,88,2013,"Denmark","Serbia"
"1280",1280,11.9468741461652,54.3561235538477,4,1,59,59.1,88,2013,"Denmark","Serbia"
"1281",1281,12.5613411364422,53.8015417576765,5,1,59,59.1,88,2013,"Denmark","Serbia"
"1282",1282,13.1597227915963,53.2439014624254,6,1,59,59.1,88,2013,"Denmark","Serbia"
"1283",1283,13.7426703731446,52.6833421916402,7,1,59,59.1,88,2013,"Denmark","Serbia"
"1284",1284,14.3108067537193,52.1199959708625,8,1,59,59.1,88,2013,"Denmark","Serbia"
"1285",1285,14.8647275186901,51.553987777159,9,1,59,59.1,88,2013,"Denmark","Serbia"
"1286",1286,15.4050020676414,50.98543596164,10,1,59,59.1,88,2013,"Denmark","Serbia"
"1287",1287,15.9321747067245,50.4144526462894,11,1,59,59.1,88,2013,"Denmark","Serbia"
"1288",1288,16.4467657247016,49.8411440964352,12,1,59,59.1,88,2013,"Denmark","Serbia"
"1289",1289,16.9492724470173,49.2656110701798,13,1,59,59.1,88,2013,"Denmark","Serbia"
"1290",1290,17.4401702635159,48.687949146083,14,1,59,59.1,88,2013,"Denmark","Serbia"
"1291",1291,17.9199136264924,48.1082490303573,15,1,59,59.1,88,2013,"Denmark","Serbia"
"1292",1292,18.3889370166689,47.5265968447914,16,1,59,59.1,88,2013,"Denmark","Serbia"
"1293",1293,18.8476558754281,46.9430743965699,17,1,59,59.1,88,2013,"Denmark","Serbia"
"1294",1294,19.2964675022548,46.3577594311066,18,1,59,59.1,88,2013,"Denmark","Serbia"
"1295",1295,19.7357519168393,45.7707258689536,19,1,59,59.1,88,2013,"Denmark","Serbia"
"1296",1296,20.1658726857111,45.1820440277952,20,1,59,59.1,88,2013,"Denmark","Serbia"
"1297",1297,20.5871777136016,44.5917808304814,21,1,59,59.1,88,2013,"Denmark","Serbia"
"1298",1298,21,44,22,1,59,59.1,88,2013,"Denmark","Serbia"
"1321",1321,10,56,1,1,61,61.1,36,2013,"Denmark","Slovenia"
"1322",1322,10.3018954406144,55.5414862599643,2,1,61,61.1,36,2013,"Denmark","Slovenia"
"1323",1323,10.596825146785,55.08224752451,3,1,61,61.1,36,2013,"Denmark","Slovenia"
"1324",1324,10.8850538502603,54.6223124256611,4,1,61,61.1,36,2013,"Denmark","Slovenia"
"1325",1325,11.1668338374612,54.1617081750985,5,1,61,61.1,36,2013,"Denmark","Slovenia"
"1326",1326,11.4424056421271,53.7004606491135,6,1,61,61.1,36,2013,"Denmark","Slovenia"
"1327",1327,11.7119986950427,53.2385944677389,7,1,61,61.1,36,2013,"Denmark","Slovenia"
"1328",1328,11.9758319336619,52.7761330685007,8,1,61,61.1,36,2013,"Denmark","Slovenia"
"1329",1329,12.2341143742647,52.3130987751974,9,1,61,61.1,36,2013,"Denmark","Slovenia"
"1330",1330,12.4870456491089,51.8495128620817,10,1,61,61.1,36,2013,"Denmark","Slovenia"
"1331",1331,12.73481651088,51.3853956137856,11,1,61,61.1,36,2013,"Denmark","Slovenia"
"1332",1332,12.9776093065844,50.9207663813062,12,1,61,61.1,36,2013,"Denmark","Slovenia"
"1333",1333,13.2155984228926,50.4556436343421,13,1,61,61.1,36,2013,"Denmark","Slovenia"
"1334",1334,13.4489507047995,49.9900450102448,14,1,61,61.1,36,2013,"Denmark","Slovenia"
"1335",1335,13.6778258493448,49.5239873598342,15,1,61,61.1,36,2013,"Denmark","Slovenia"
"1336",1336,13.9023767760183,49.0574867903003,16,1,61,61.1,36,2013,"Denmark","Slovenia"
"1337",1337,14.1227499753615,48.5905587054023,17,1,61,61.1,36,2013,"Denmark","Slovenia"
"1338",1338,14.3390858371787,48.1232178431553,18,1,61,61.1,36,2013,"Denmark","Slovenia"
"1339",1339,14.5515189596685,47.6554783111818,19,1,61,61.1,36,2013,"Denmark","Slovenia"
"1340",1340,14.7601784407028,47.1873536198911,20,1,61,61.1,36,2013,"Denmark","Slovenia"
"1341",1341,14.9651881523918,46.7188567136382,21,1,61,61.1,36,2013,"Denmark","Slovenia"
"1342",1342,15.166667,46.25,22,1,61,61.1,36,2013,"Denmark","Slovenia"
"1387",1387,10,56,1,1,64,64.1,97,2013,"Denmark","Switzerland"
"1388",1388,9.88465639411154,55.5722845370648,2,1,64,64.1,97,2013,"Denmark","Switzerland"
"1389",1389,9.77179850932771,55.1444631236927,3,1,64,64.1,97,2013,"Denmark","Switzerland"
"1390",1390,9.66133523727008,54.7165396680647,4,1,64,64.1,97,2013,"Denmark","Switzerland"
"1391",1391,9.55317975879093,54.2885178928513,5,1,64,64.1,97,2013,"Denmark","Switzerland"
"1392",1392,9.44724929463413,53.8604013461032,6,1,64,64.1,97,2013,"Denmark","Switzerland"
"1393",1393,9.3434648731572,53.4321934113871,7,1,64,64.1,97,2013,"Denmark","Switzerland"
"1394",1394,9.24175111377649,53.0038973172282,8,1,64,64.1,97,2013,"Denmark","Switzerland"
"1395",1395,9.14203602491481,52.5755161459128,9,1,64,64.1,97,2013,"Denmark","Switzerland"
"1396",1396,9.04425081533764,52.1470528417019,10,1,64,64.1,97,2013,"Denmark","Switzerland"
"1397",1397,8.94832971785996,51.7185102185005,11,1,64,64.1,97,2013,"Denmark","Switzerland"
"1398",1398,8.85420982449246,51.2898909670235,12,1,64,64.1,97,2013,"Denmark","Switzerland"
"1399",1399,8.76183093217526,50.8611976614977,13,1,64,64.1,97,2013,"Denmark","Switzerland"
"1400",1400,8.6711353983178,50.4324327659332,14,1,64,64.1,97,2013,"Denmark","Switzerland"
"1401",1401,8.58206800542908,50.0035986399959,15,1,64,64.1,97,2013,"Denmark","Switzerland"
"1402",1402,8.49457583418073,49.574697544512,16,1,64,64.1,97,2013,"Denmark","Switzerland"
"1403",1403,8.40860814429905,49.1457316466286,17,1,64,64.1,97,2013,"Denmark","Switzerland"
"1404",1404,8.32411626273084,48.7167030246569,18,1,64,64.1,97,2013,"Denmark","Switzerland"
"1405",1405,8.24105347857208,48.2876136726203,19,1,64,64.1,97,2013,"Denmark","Switzerland"
"1406",1406,8.15937494428885,47.8584655045275,20,1,64,64.1,97,2013,"Denmark","Switzerland"
"1407",1407,8.07903758279696,47.4292603583895,21,1,64,64.1,97,2013,"Denmark","Switzerland"
"1408",1408,8,47,22,1,64,64.1,97,2013,"Denmark","Switzerland"
"1409",1409,10,56,1,1,65,65.1,7,2013,"Denmark","Macedonia"
"1410",1410,10.7534887881928,55.3583046630117,2,1,65,65.1,7,2013,"Denmark","Macedonia"
"1411",1411,11.4828566512595,54.7121233230325,3,1,65,65.1,7,2013,"Denmark","Macedonia"
"1412",1412,12.1892690017009,54.0617014664088,4,1,65,65.1,7,2013,"Denmark","Macedonia"
"1413",1413,12.8738309462191,53.4072687697653,5,1,65,65.1,7,2013,"Denmark","Macedonia"
"1414",1414,13.5375899784307,52.7490402273451,6,1,65,65.1,7,2013,"Denmark","Macedonia"
"1415",1415,14.1815386923089,52.0872171984559,7,1,65,65.1,7,2013,"Denmark","Macedonia"
"1416",1416,14.8066174805267,51.4219883795093,8,1,65,65.1,7,2013,"Denmark","Macedonia"
"1417",1417,15.4137171900837,50.7535307052095,9,1,65,65.1,7,2013,"Denmark","Macedonia"
"1418",1418,16.0036817143265,50.0820101834249,10,1,65,65.1,7,2013,"Denmark","Macedonia"
"1419",1419,16.577310505966,49.4075826681778,11,1,65,65.1,7,2013,"Denmark","Macedonia"
"1420",1420,17.1353610001406,48.7303945750418,12,1,65,65.1,7,2013,"Denmark","Macedonia"
"1421",1421,17.6785509401596,48.0505835430513,13,1,65,65.1,7,2013,"Denmark","Macedonia"
"1422",1422,18.2075606014172,47.368279047024,14,1,65,65.1,7,2013,"Denmark","Macedonia"
"1423",1423,18.7230349112377,46.6836029639798,15,1,65,65.1,7,2013,"Denmark","Macedonia"
"1424",1424,19.2255854641852,45.9966700971135,16,1,65,65.1,7,2013,"Denmark","Macedonia"
"1425",1425,19.7157924337454,45.3075886605593,17,1,65,65.1,7,2013,"Denmark","Macedonia"
"1426",1426,20.1942063823346,44.6164607279617,18,1,65,65.1,7,2013,"Denmark","Macedonia"
"1427",1427,20.6613499723722,43.9233826476563,19,1,65,65.1,7,2013,"Denmark","Macedonia"
"1428",1428,21.117719581719,43.2284454270628,20,1,65,65.1,7,2013,"Denmark","Macedonia"
"1429",1429,21.5637868271764,42.5317350886929,21,1,65,65.1,7,2013,"Denmark","Macedonia"
"1430",1430,22,41.833333,22,1,65,65.1,7,2013,"Denmark","Macedonia"
"1585",1585,26,64,1,1,73,73.1,23,2013,"Finland","Russia"
"1586",1586,29.2464239086075,64.7025421517725,2,1,73,73.1,23,2013,"Finland","Russia"
"1587",1587,32.6562615792493,65.3303600838907,3,1,73,73.1,23,2013,"Finland","Russia"
"1588",1588,36.2217365047597,65.8775973038099,4,1,73,73.1,23,2013,"Finland","Russia"
"1589",1589,39.9300465061453,66.3386436821028,5,1,73,73.1,23,2013,"Finland","Russia"
"1590",1590,43.763046053911,66.7083649044457,6,1,73,73.1,23,2013,"Finland","Russia"
"1591",1591,47.6973214983371,66.9823475443617,7,1,73,73.1,23,2013,"Finland","Russia"
"1592",1592,51.704747535949,67.1571373908809,8,1,73,73.1,23,2013,"Finland","Russia"
"1593",1593,55.753546031273,67.2304442705363,9,1,73,73.1,23,2013,"Finland","Russia"
"1594",1594,59.8097779518656,67.2012868633249,10,1,73,73.1,23,2013,"Finland","Russia"
"1595",1595,63.8391086503954,67.0700569808181,11,1,73,73.1,23,2013,"Finland","Russia"
"1596",1596,67.8086245355586,66.838493740952,12,1,73,73.1,23,2013,"Finland","Russia"
"1597",1597,71.688467082171,66.509571515342,13,1,73,73.1,23,2013,"Finland","Russia"
"1598",1598,75.4530925446599,66.0873179529032,14,1,73,73.1,23,2013,"Finland","Russia"
"1599",1599,79.0820474459511,65.5765867099484,15,1,73,73.1,23,2013,"Finland","Russia"
"1600",1600,82.5602437310123,64.9828122014464,16,1,73,73.1,23,2013,"Finland","Russia"
"1601",1601,85.8777967508401,64.3117710847847,17,1,73,73.1,23,2013,"Finland","Russia"
"1602",1602,89.0295377908936,63.5693690413332,18,1,73,73.1,23,2013,"Finland","Russia"
"1603",1603,92.0143279031789,62.7614639429942,19,1,73,73.1,23,2013,"Finland","Russia"
"1604",1604,94.834288632301,61.8937295385418,20,1,73,73.1,23,2013,"Finland","Russia"
"1605",1605,97.4940392625896,60.9715584635096,21,1,73,73.1,23,2013,"Finland","Russia"
"1606",1606,100,60,22,1,73,73.1,23,2013,"Finland","Russia"
"1607",1607,2,46,1,1,74,74.1,350,2013,"France","Austria"
"1608",1608,2.52560469533747,46.0885027039998,2,1,74,74.1,350,2013,"France","Austria"
"1609",1609,3.0528756403071,46.1745886490325,3,1,74,74.1,350,2013,"France","Austria"
"1610",1610,3.58177652836261,46.2582429674237,4,1,74,74.1,350,2013,"France","Austria"
"1611",1611,4.11226999790727,46.3394511009136,5,1,74,74.1,350,2013,"France","Austria"
"1612",1612,4.64431764423429,46.4181988117166,6,1,74,74.1,350,2013,"France","Austria"
"1613",1613,5.17788003295685,46.4944721934839,7,1,74,74.1,350,2013,"France","Austria"
"1614",1614,5.71291671493761,46.5682576821549,8,1,74,74.1,350,2013,"France","Austria"
"1615",1615,6.24938624272332,46.6395420666758,9,1,74,74.1,350,2013,"France","Austria"
"1616",1616,6.78724618848697,46.7083124995698,10,1,74,74.1,350,2013,"France","Austria"
"1617",1617,7.32645316347569,46.7745565073387,11,1,74,74.1,350,2013,"France","Austria"
"1618",1618,7.86696283895893,46.8382620006783,12,1,74,74.1,350,2013,"France","Austria"
"1619",1619,8.40872996866725,46.8994172844885,13,1,74,74.1,350,2013,"France","Austria"
"1620",1620,8.95170841270807,46.9580110676605,14,1,74,74.1,350,2013,"France","Austria"
"1621",1621,9.49585116294041,47.014032472622,15,1,74,74.1,350,2013,"France","Austria"
"1622",1622,10.0411103697867,47.0674710446228,16,1,74,74.1,350,2013,"France","Austria"
"1623",1623,10.5874373704554,47.118316760743,17,1,74,74.1,350,2013,"France","Austria"
"1624",1624,11.1347827185438,47.1665600386053,18,1,74,74.1,350,2013,"France","Austria"
"1625",1625,11.6830962149861,47.2121917447756,19,1,74,74.1,350,2013,"France","Austria"
"1626",1626,12.2323269403095,47.2552032028342,20,1,74,74.1,350,2013,"France","Austria"
"1627",1627,12.7824232881522,47.2955862011011,21,1,74,74.1,350,2013,"France","Austria"
"1628",1628,13.333333,47.333333,22,1,74,74.1,350,2013,"France","Austria"
"1651",1651,2,46,1,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1652",1652,2.77214536431161,45.9672219420616,2,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1653",1653,3.54330518559383,45.9292504209704,3,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1654",1654,4.31333801083224,45.886099419148,4,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1655",1655,5.08210403192611,45.8377847688602,5,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1656",1656,5.84946527904721,45.7843241248033,6,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1657",1657,6.61528580764285,45.7257369337512,7,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1658",1658,7.37943187850536,45.6620444013852,8,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1659",1659,8.14177213037385,45.5932694564382,9,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1660",1660,8.90217774458014,45.5194367122933,10,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1661",1661,9.66052260129978,45.4405724261857,11,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1662",1662,10.4166834270191,45.3567044561625,12,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1663",1663,11.1705399328808,45.2678622159624,13,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1664",1664,11.9219749436236,45.1740766279802,14,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1665",1665,12.6708745168834,45.0753800744874,15,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1666",1666,13.4171280526766,44.97180634728,16,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1667",1667,14.1606283929391,44.8633905959293,17,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1668",1668,14.9012719110445,44.7501692748093,18,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1669",1669,15.6389585912751,44.6321800890772,19,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1670",1670,16.3735920982698,44.509461939779,20,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1671",1671,17.1050798365162,44.3820548682532,21,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1672",1672,17.833333,44.25,22,1,76,76.1,39,2013,"France","Bosnia and Herzegovina"
"1673",1673,2,46,1,1,77,77.1,360,2013,"France","Bulgaria"
"1674",1674,3.13758656021875,45.9652616740731,2,1,77,77.1,360,2013,"France","Bulgaria"
"1675",1675,4.27351626969015,45.919252239312,3,1,77,77.1,360,2013,"France","Bulgaria"
"1676",1676,5.40733424945103,45.8620084451756,4,1,77,77.1,360,2013,"France","Bulgaria"
"1677",1677,6.53859231330994,45.7935758043659,5,1,77,77.1,360,2013,"France","Bulgaria"
"1678",1678,7.66685032622086,45.7140084218065,6,1,77,77.1,360,2013,"France","Bulgaria"
"1679",1679,8.79167750226998,45.6233687933062,7,1,77,77.1,360,2013,"France","Bulgaria"
"1680",1680,9.91265363350749,45.521727575654,8,1,77,77.1,360,2013,"France","Bulgaria"
"1681",1681,11.0293702417971,45.4091633301118,9,1,77,77.1,360,2013,"France","Bulgaria"
"1682",1682,12.1414316468804,45.285762241454,10,1,77,77.1,360,2013,"France","Bulgaria"
"1683",1683,13.2484559449412,45.1516178148588,11,1,77,77.1,360,2013,"France","Bulgaria"
"1684",1684,14.3500758930805,45.0068305530797,12,1,77,77.1,360,2013,"France","Bulgaria"
